X1,X2,y
6.2089269126404085,-16.962368262180544,11.066189711300682
-1.7283037646398083,-7.637486576341322,14.252093319278435
8.096106726258656,-14.934526526128572,9.765323118661428
19.03787320510032,2.760451173652989,12.246994237685493
-2.9269171840416996,29.92946328654782,19.4167167569416
-2.926711961864757,-19.276053928530114,11.47923032235189
19.740160193842392,25.020512444210354,13.496763501117035
9.59293411441136,-19.54180180867219,11.139477138182851
-5.868429824186902,-21.190680312422106,12.149125014169645
6.782000544824558,20.46486545858033,19.443391237061793
-5.792721160155779,23.04840945019042,21.05630483563562
-5.82162191962821,21.285248419066356,20.39286455258816
3.0245283945754267,-32.89493520545353,7.928097226832095
-23.916003058222472,-11.64877445180127,16.64696569150673
-21.56147290641291,20.574714800083036,23.490593951324975
-7.028594115512159,1.0385460140973652,16.50478042755456
-12.660389004180297,-26.842321154936606,11.392787662325981
3.9280916574409233,11.457948478136043,14.724782656489408
-11.350300944015137,-17.87018147478676,13.110938132799365
-17.653796266691142,44.8631212098053,28.337286369939413
18.320609611519426,38.62103656045646,20.41815475347565
-2.822203756081696,15.102435658889183,18.4471763968808
0.8441025585990479,34.02516761924434,21.03142526077689
-17.80935232766821,1.6197837530845274,18.50083847211186
-6.804784056564783,19.135937359375397,18.823789572585746
1.386532371373326,36.943007382551876,22.66937214640444
-14.387419717778785,6.137467044857817,20.83150945352282
4.696225229320899,-6.379679287857091,12.014069428748684
-7.507983623985062,-42.615548954427894,8.805856766160318
-3.6461718724159597,-2.0783381430373495,14.893865000056707
-7.5213326528674616,20.585579614057785,19.739888434160306
23.153477306361722,23.64083568919074,15.75275844980959
-0.16871530922417402,12.609126642960245,15.954705668449447
-13.221386611948754,-13.532477374055995,15.683928436193067
10.281811401289863,-49.420539223689765,4.84386550232388
-15.260545624637778,-12.380377450118377,15.688762706532094
2.6107949375594424,-7.608621776348786,13.99873049725814
-24.495876548497193,-7.823224179750353,18.63909586664225
-16.60232561123038,15.463908924448111,22.28117023719241
2.460765448364044,49.64191027537099,21.821248130955148
9.23083224994263,3.0882300460273253,13.339466622986283
2.142103514874631,-5.418294728911541,13.518169993657624
-1.4456035298530066,-6.480545325102313,11.446276650386494
-3.76379619486611,3.109619172692855,15.20632798350531
-18.481524879592843,-20.707344008709974,14.177134437294754
-8.998052604933857,3.004963968651377,18.269201396681158
-5.757984636997344,11.270308408294994,17.439525368747564
13.214027827736446,5.242151589362203,12.45716967274724
4.295228619605767,11.43854835011953,16.98220370469939
-22.038001942034175,10.843690233713382,19.71002351148208
4.051049617434938,-44.297417056161095,4.2046114429941746
-4.813528505203957,15.921753959885079,18.425143484869473
-8.461525003824484,-16.77537114156134,12.239095710646538
7.6459536105108485,-27.395979075098946,7.160362318786988
12.887494031199386,-27.611295696374903,8.05625221338134
11.641001488952481,10.838540261813232,15.463821168654487
-10.490219040282982,-5.564373180621324,16.88052930770797
-3.865154698140182,-42.049219599635265,9.369518260790118
4.14079289254455,11.950945379807086,17.52811522343624
12.19431408902949,-35.990203269970685,3.998974298922496
-5.989677973066124,3.495533962955272,17.256900227934928
-2.320737208297714,5.9624731418263535,15.982580276998451
-13.829187175075353,22.139427042376123,20.951955949397803
-14.952582801008385,44.542119661671286,26.478986386366472
10.156572779927476,-34.11690814751354,5.139029584139096
16.953000357135288,-1.3118464015762359,9.607393809263867
-0.9001265197541731,-6.9083823761054335,14.56662348302493
12.544161223650303,10.843742149024056,14.89583858182946
4.520450313095427,5.391719273340464,15.17823409465772
-8.063996932564054,-8.813656068415499,14.146917504484449
4.517445068855174,-11.022554715271388,12.859267370571315
19.225457080824615,-27.91127137960119,6.841409243204579
-0.4478254888743942,24.69653956016273,19.563007398948237
19.558045697675077,11.48010453998823,11.940716654105348
-32.7468138011218,22.944204944878432,25.203040837546787
10.273781304690297,-7.759903411887842,12.383159260116312
1.0880883529771403,-16.420886717360762,13.166320641665639
-3.7375918808233433,-26.957876665730694,10.59946612247664
1.1470097066937788,8.972939593516488,16.1053855194063
-24.84461143251116,-25.994830613205867,15.159539341285818
-2.7458985979688992,46.21657672416376,24.049462948282944
4.46390714389683,-32.69106452733601,7.68158807522221
18.47367555926895,6.841502980312547,9.613772444408427
-6.478377728420592,39.17136768034465,24.458047242509508
-10.106170036164846,14.977243981595226,21.47207617331756
-6.271963044806707,4.391842812294483,16.410385519092216
11.442526471275926,-24.21209117404739,7.311381227846263
4.109388870746056,-34.544229714192596,7.866074606532953
-6.622002547087985,19.251252722939647,19.554757186443673
6.4158429139169515,37.653681019373664,21.4100597358425
1.2134693668505048,-10.971249761954287,12.840350388781804
12.108062381661115,-28.476537690408776,6.691887216858543
-8.775663673466905,-61.454235763725464,4.465010613830428
-4.095776832472103,-24.51912109156344,12.298139838371581
-4.90135191415197,-2.841421062476005,16.05834638374659
-18.29393685165148,39.97808102091835,26.83396848813702
3.701503463307201,16.82834230582421,16.276335839399593
3.2631909022486165,7.627135117668825,17.530090591468735
0.06391820803076112,-10.002991532528274,11.444682069266017
-2.9323391671893364,-14.57914293139891,13.681600904087642
-17.692134275630178,35.14118993769909,22.880987467248445
-5.258066534566988,5.018463518959737,16.141299777298908
-4.283931456584619,-52.56501729802555,8.030595030672586
-10.028465865270237,-16.838491197431072,14.820457293614606
-2.016071395825114,-21.455400794290668,11.016397509195398
5.05063571018173,-13.656600229436622,11.020258930662397
23.577323765131627,14.07276650712713,12.876673893653372
2.182222660397987,-2.6861220448562353,14.58324267581722
3.2193798840345544,-1.9216351750915506,15.249453916168559
-0.9305739470770902,32.83682903313092,20.569480458808876
-23.984640191238018,-17.41152724466721,15.067766131055365
-0.331423443115211,46.60498814718374,23.51765584465897
0.7528776242628304,-16.782689784277153,11.384264761339995
30.79052640606608,2.2299549153142846,7.920482922798268
-2.4045120597640315,-7.030089885069173,14.510046751963742
3.769341779170156,3.0854783375240262,14.567481743475795
-0.43389712131554137,11.114799876828224,17.359803838483504
-14.60847547024415,10.845881002221914,18.947232324104842
14.285285181437757,-18.8279332655145,9.255904464278569
9.399162908584676,-28.072866936189268,6.781437130514682
9.887899338038086,62.57929477264277,23.3362882107242
-11.367343184934237,-12.099608490013827,14.859030946448598
17.53492888670124,17.480310966799664,16.334518590111173
-17.52313828490351,-40.19103276307992,12.109844197700538
7.3357136725033785,-6.99031799761692,13.347642499424769
27.38069532262473,-3.1799845995610734,10.355908645184197
-12.381704064133604,11.820376748195812,23.172684293247322
-7.078721620034649,-68.06135352479848,4.3074019302558
1.2456420635955152,4.153515326958266,16.89641972900105
-6.29344567645249,-28.74353638419732,12.131681196957704
-19.383292888326658,8.108642779873096,21.305100417913064
0.8570371850753415,-25.908229920954074,11.968009082400494
-13.278796421576311,-21.387067398139532,13.409160015884666
5.91990538293977,-6.840690259831704,12.08174683560938
-11.49280292792254,-26.30823674007988,12.91341676860292
19.374180062719244,-11.88836116838387,8.80553200120515
-9.790666154202963,-29.834394213582883,11.942840662172358
-4.025768952570945,-45.82926129246819,9.18164786401538
10.168965217120872,25.448926310733988,17.009286898551704
-15.385803955424441,-32.40121732059821,11.98158336062404
2.8432491825516175,-4.467022190199589,13.793606785585412
16.339284428530352,18.822277037344623,14.842902755584454
-20.093540432015345,-15.373602562901079,14.350298275467523
2.3079232316538025,-20.62914749363845,10.2645799205314
3.248534928105294,5.655952216685537,16.030497683358664
9.77278589721638,27.9483455681788,19.44990230770593
-15.461883885976025,-29.23288162716172,11.711781603923145
-16.505707663553455,-3.753695800435973,16.45892574302847
6.524269570211221,-43.31236487418318,5.986832804651209
3.712308415414826,-9.83002509205475,10.413578547284295
3.131160629323457,0.8551171134518861,14.06565193641372
4.330602618712196,-21.365616043876642,8.57261501582109
-8.500309019731136,-11.424795845630786,16.017632035414696
2.9031712145125446,-35.20566920768625,7.357273465895177
3.6634059162335157,1.9269652845373404,16.248064572733707
-8.929392725329597,26.392356222078746,22.59074995219343
23.322181389309456,-27.42859674426159,4.7810954067999205
5.922911511397344,-15.566794163809572,9.952006370316067
-14.891293715033108,12.563656161354544,20.01100201678005
8.20692010792287,30.302267983068404,18.640743043527525
-12.183520877841518,-37.329745305223284,11.11287588368718
9.83855754678065,-4.219618435398733,11.487103378327419
14.482444737592552,7.078270557988126,14.095213322019216
-10.258528979396381,-2.5514097657211994,16.847843342549023
12.042201615554022,-61.919801671927175,1.194359661907161
5.159761586706229,12.527250232719297,15.47379976757591
10.275751999931124,37.983408777266106,19.51607882670164
23.709912283174344,2.916543779237586,9.943465056147305
-3.0673514500358814,-25.777651332356584,11.060760487476589
-9.42170205446862,-12.828181159107077,14.66815656565029
-11.118930370319042,44.247826691389825,25.36069274965199
-10.197628562067978,22.749063521513964,22.847645910827595
-0.9637713676763024,16.000665459608232,17.8980245824206
4.264399685208049,8.910314588359402,16.724700581218833
3.4586349916252384,-16.52842780477431,11.575195857560233
10.339790612950297,-5.014279516394214,11.783417558677103
0.16252364847383774,-1.9480683919628965,14.485679153702165
18.16917596446646,13.739357901611099,13.73994899419947
-3.308210415474451,37.722972356672585,22.652446583059376
34.00211458237023,27.9584534198282,12.206548351604116
7.820841847062578,-35.484608894901015,5.6275033969969614
-10.714469455203531,5.599874222526218,18.78142030533693
-13.386156225763903,18.419083629197424,21.84551630444252
6.0309051905398166,15.471508253615884,17.282121625795497
-2.793284816573136,-15.730844084685486,12.893798810053335
8.92500617615115,72.85273039420905,26.955672720892913
5.91547030716931,-31.927114058277972,8.821838980961601
-0.9103614082109097,-27.07971116665125,11.126180175724041
-10.584921475855062,5.839877031539407,17.284452040699957
-18.935590308573307,52.92007637409634,27.112409441092264
-5.581436900837764,-20.90487126760427,11.985637730091526
10.704984929043404,-6.645709141174808,11.640318466284292
2.6761718016275493,26.93234182539232,19.009313442829487
-15.57173473389985,-0.4465538721933375,16.144293233503415
2.164761573139775,-8.365096363257392,14.781727139781081
4.816467246610459,14.140822547168003,16.268187575227568
-11.048217952514163,6.812949755739828,18.58290177032345
1.921563824319099,25.760969640919782,20.4379249564928
0.7276089805749987,32.28672222663408,18.250855746474596
-14.28712872288279,7.675076500134042,18.700326725511033
4.472342004353541,7.293318134457725,15.003065714722865
7.00980657960293,5.352774557153339,14.20012736151125
13.538140539690962,12.22826391623219,14.282530943558085
13.172525650436286,1.3792659467865982,14.041935534104596
-17.22086709946364,-0.015212058057236261,19.101342072378294
-11.722812998939034,29.915678020681057,23.622435540803963
6.437940840108247,37.90290450887608,20.50167618363787
6.42232438640261,-37.68882361583552,5.580302593431865
6.438096078825599,0.2505287935142268,11.661409223364577
48.159143633184016,-17.21736083613087,0.7487921986861146
7.136131383664587,-7.774286662151808,12.530370502433067
14.194570502257486,10.062905243383035,13.970352160091107
11.92502204366503,16.735959288561713,15.372360982657176
8.142390641322475,-2.8031610902836226,12.487027103533666
-3.94086555800432,-47.83350836807007,9.256274231572519
9.487115256165843,-24.12613951440449,7.96173397084642
-9.660315181719648,22.412491755004147,21.841695803895398
-2.960232584250111,-68.51066055087328,3.3635046999087352
-6.067044347863793,29.68567879205,21.430732590844062
1.023426742329032,13.030749766113534,18.279932540774748
28.933232083418858,32.90440203825055,16.524545526219406
-23.34081490739685,-4.964229672024011,18.530525455563392
8.578252379681418,-51.53513560057262,4.878679740485794
-20.158948389870645,10.75906603766245,21.300738409478384
-5.899148322367918,31.86632810095853,21.85432301851664
13.611882462092076,23.118045137835523,16.587164710068475
0.8035002386932846,-16.567287087200885,11.18196349974472
-13.471809724116326,2.1690268865661677,17.76104722633934
-8.941296365749603,-13.3209067194981,13.818100454947281
8.494971861683448,-20.481661604734303,10.534352582781935
-9.129582896464209,23.884714279496276,20.97497297807561
2.705732369774686,-29.938307781629053,7.807568650728587
0.5696479987976723,-22.345410764540315,10.163089472959959
-8.145004345072714,-27.600640836809635,8.494056463033715
26.79930111656657,-37.256188082476164,2.484888909587382
7.923987778975141,3.6603572960650856,14.089396816412629
-25.31428233322009,29.037576212049398,25.09135188461877
2.3306789346178456,-4.621918906131641,15.674397355751092
-8.27233080960485,-37.64369501410416,10.503028614902197
10.6554166849528,20.99861349355069,17.127055760330183
-9.906509230408759,42.14254385087429,22.8377390310454
-1.4342055183362377,-16.156058103664865,12.026417310218504
6.312340987255714,-11.963856667942958,11.101782117232208
10.821939927126518,12.891515752084857,14.331705880370707
-15.003705088197202,40.54684369462628,24.41656295338678
-4.181265448011855,-12.995853643130653,11.696087557635353
-5.936816389511952,-33.31124452495512,8.957408856060514
-8.166615407171399,15.78546515681016,20.3074815831992
22.06817800351371,19.976701828557484,13.987788825535524
5.062271387011944,0.15328626088067132,13.4926680174996
-15.761049429188065,-13.953331491436266,15.645195651204737
11.473274338184702,24.85946827480116,18.288731677027435
26.526952462657917,13.200900113699108,12.034587823370488
12.905815756889336,-19.21088792258732,9.517319081380162
-18.99212457442517,1.2273682826417875,18.157259049749253
-6.052925910828142,-33.79268830061616,9.552024200010132
15.836389364832785,17.147261410948005,15.227172082732663
-8.845868320234759,-6.555839234571398,17.478505823692007
5.547742851827856,-10.892770809618428,13.362190479509154
9.68292566786671,-0.821862128810854,13.483436625749036
-11.586630894726037,1.0076924832561955,17.63429017195998
-0.744066950772501,22.373251539139012,20.523807901905233
-40.51584175086341,14.777263283130537,26.521384300775065
-12.804845516678624,-3.9102319698200674,14.556093205297813
-3.1571018924145036,19.09170374297488,17.96655601818934
-15.597289774560618,10.018431342290327,20.230144317577874
20.40514129914544,-10.664990907150926,7.213095781745016
-17.87676722450791,-3.117953955912147,17.10832092652803
-5.500556083712297,-3.70557222107802,14.724842801674646
1.6342572160761417,12.631533579355041,16.653721662016334
18.015916113326444,-9.175565368041044,9.456281672375452
-17.948276889742992,-9.760229660540833,16.546780829996315
14.539546901936994,49.218932735848966,21.676379888964593
0.1279132627448381,23.493387043677604,18.882751600561942
-12.268858138099386,-19.01501661062848,13.664690919687395
5.776293428290884,14.273524848554958,15.024661061352827
2.4882461946683754,2.958751641379431,16.038693556090635
-7.502710964484933,9.788779381502346,17.559834313767816
0.8725260623752364,3.433533114127614,14.335276161166394
-4.816419960772002,29.741066137130893,21.46438830126989
1.4189668156406006,8.640508616286146,15.474426164091073
8.276633431513083,-1.552217455357185,12.525832538269754
19.8252102018169,26.05476442457543,15.921700109837307
-15.472693735335612,5.8321260271968,18.79417146331029
26.662917183203334,3.0369644832264457,12.50255041430092
-24.401097494031273,7.850565062152863,21.192286815818317
